transaction_id,items
2706,"Eggs, Cheese, Apples, Potatoes, Grapes"
2707,"Flour, Apples, Biscuits, Onions, Soda"
2708,"Bananas, Butter"
2709,"Cheese, Yogurt, Apples, Bananas, Flour"
2710,"Apples, Milk"
2711,"Apples, Sugar, Eggs"
2712,"Bananas, Salt, Apples, Beef, Bread"
2713,"Yogurt, Oil, Milk, Coffee"
2714,"Juice, Tomatoes, Sugar, Salt, Butter, Rice, Beef"
2715,"Chocolate, Pasta, Coffee, Potatoes, Grapes, Tomatoes, Eggs"
2716,"Pasta, Bananas, Sugar, Tomatoes, Bread"
2717,"Potatoes, Tea, Rice, Cereal, Flour, Coffee"
2718,"Juice, Coffee"
2719,"Bananas, Coffee, Potatoes, Oil, Tomatoes, Oranges"
2720,"Bread, Bananas, Tea"
2721,"Milk, Biscuits, Sugar, Salt, Fish, Potatoes, Chocolate"
2722,"Pasta, Fish"
2723,"Potatoes, Tea, Tomatoes, Carrots, Grapes, Flour, Chocolate"
2724,"Flour, Tea, Oranges, Beef, Coffee"
2725,"Chicken, Chocolate, Onions, Cereal, Salt"
2726,"Oil, Tomatoes, Yogurt, Eggs, Chocolate"
2727,"Onions, Chicken, Salt, Flour, Biscuits, Pasta"
2728,"Fish, Carrots, Rice, Bread, Eggs, Cheese, Onions"
2729,"Oil, Salt, Bananas, Pasta, Soda"
2730,"Sugar, Bread"
2731,"Onions, Sugar, Eggs, Oranges, Cheese"
2732,"Soda, Apples"
2733,"Biscuits, Rice"
2734,"Oil, Tomatoes, Milk, Juice, Bread, Cheese"
2735,"Chicken, Coffee, Chocolate, Tomatoes, Soda, Butter, Beef"
2736,"Eggs, Salt, Pasta, Cheese"
2737,"Cheese, Onions, Flour, Carrots, Coffee, Yogurt, Tomatoes"
2738,"Beef, Salt, Coffee, Chicken, Tomatoes, Oranges, Biscuits"
2739,"Tea, Chicken, Cereal, Juice, Fish, Apples, Carrots"
2740,"Beef, Eggs, Butter, Tomatoes, Potatoes, Cheese, Bananas"
2741,"Bread, Pasta, Beef"
2742,"Chocolate, Rice, Apples"
2743,"Chicken, Juice, Soda, Rice, Chocolate"
2744,"Eggs, Juice, Milk, Beef, Biscuits"
2745,"Salt, Milk, Eggs, Potatoes, Chicken"
2746,"Chicken, Yogurt, Cereal, Onions, Tea, Salt, Soda"
2747,"Flour, Soda, Biscuits, Tomatoes, Milk"
2748,"Bread, Oil, Cereal, Oranges, Pasta, Grapes"
2749,"Juice, Flour"
2750,"Coffee, Beef, Chocolate, Chicken, Juice"
2751,"Fish, Rice, Tea, Yogurt"
2752,"Yogurt, Bread, Tea, Cheese, Tomatoes, Bananas"
2753,"Flour, Oil, Milk, Rice, Onions"
2754,"Tea, Coffee, Cereal, Bananas, Oranges, Chicken, Apples"
2755,"Salt, Cereal"
2756,"Tomatoes, Butter, Cheese, Sugar, Chicken"
2757,"Butter, Cheese, Rice, Tea, Oil"
2758,"Fish, Apples, Flour, Soda, Salt"
2759,"Cheese, Tea, Rice, Chicken, Salt, Fish"
2760,"Bananas, Oil, Carrots, Tomatoes"
2761,"Eggs, Salt, Cheese"
2762,"Bananas, Flour, Juice, Oil, Apples, Butter, Rice"
2763,"Beef, Grapes, Eggs"
2764,"Salt, Oranges, Milk, Rice, Sugar, Yogurt, Carrots"
2765,"Cereal, Biscuits, Tomatoes, Flour"
2766,"Cereal, Milk"
2767,"Butter, Beef, Rice, Bananas"
2768,"Chocolate, Bread, Grapes, Oranges, Eggs"
2769,"Rice, Apples, Coffee, Biscuits, Pasta"
2770,"Carrots, Yogurt, Oil"
2771,"Juice, Coffee, Flour, Salt"
2772,"Onions, Milk, Potatoes, Chocolate, Coffee, Grapes, Soda"
2773,"Pasta, Grapes, Bread"
2774,"Sugar, Carrots, Bread"
2775,"Flour, Fish, Beef, Oranges, Chicken, Rice, Eggs"
2776,"Eggs, Cereal, Potatoes"
2777,"Potatoes, Flour"
2778,"Onions, Oranges, Pasta"
2779,"Tea, Chicken, Milk, Oranges, Onions, Coffee"
2780,"Beef, Tomatoes, Bread, Milk, Chicken, Cereal, Yogurt"
2781,"Grapes, Beef"
2782,"Potatoes, Rice, Bread, Chicken, Carrots, Bananas"
2783,"Coffee, Pasta, Tea, Flour"
2784,"Onions, Chocolate"
2785,"Bread, Oranges, Cereal"
2786,"Bananas, Chocolate, Biscuits"
2787,"Yogurt, Grapes, Cereal, Biscuits, Carrots, Cheese, Pasta"
2788,"Chocolate, Cheese, Salt, Beef, Coffee, Sugar"
2789,"Carrots, Eggs, Chicken, Sugar, Grapes, Apples, Butter"
2790,"Milk, Sugar, Carrots, Potatoes, Bananas, Yogurt, Salt"
2791,"Grapes, Yogurt, Chocolate, Butter, Chicken"
2792,"Rice, Apples, Pasta, Fish, Eggs"
2793,"Cheese, Rice, Coffee, Biscuits"
2794,"Chocolate, Onions, Coffee, Fish, Oil, Tea"
2795,"Carrots, Sugar, Eggs, Cheese, Grapes, Milk"
2796,"Cheese, Tea, Butter, Beef, Yogurt"
2797,"Soda, Onions, Apples, Carrots, Biscuits, Juice"
2798,"Beef, Tomatoes, Biscuits, Butter"
2799,"Pasta, Flour, Soda, Onions, Rice"
2800,"Cereal, Eggs, Onions, Soda, Bread, Juice, Coffee"
2801,"Grapes, Oil, Bananas"
2802,"Pasta, Sugar, Biscuits, Chocolate"
2803,"Cheese, Chocolate, Milk, Salt, Cereal, Biscuits, Juice"
2804,"Fish, Pasta"
2805,"Potatoes, Soda"
2806,"Yogurt, Salt, Tea, Coffee"
2807,"Potatoes, Coffee, Bananas, Biscuits, Rice, Eggs"
2808,"Eggs, Tea, Grapes, Biscuits"
2809,"Oranges, Eggs, Sugar, Soda, Pasta, Bread, Butter"
2810,"Salt, Tomatoes, Chocolate, Coffee, Eggs, Carrots"
2811,"Oil, Yogurt, Sugar, Bananas"
2812,"Bananas, Carrots, Chicken"
2813,"Apples, Pasta"
2814,"Yogurt, Eggs, Bread"
2815,"Oil, Pasta, Grapes, Cereal, Butter, Onions, Tomatoes"
2816,"Bananas, Bread, Apples, Flour, Soda"
2817,"Onions, Sugar, Potatoes, Cheese, Oil, Yogurt"
2818,"Juice, Oranges"
2819,"Fish, Cereal, Pasta, Oil"
2820,"Salt, Apples, Cheese, Milk, Flour, Juice, Oil"
2821,"Butter, Milk, Onions, Potatoes, Soda"
2822,"Oranges, Chocolate, Bread, Cereal, Potatoes, Beef"
2823,"Cheese, Salt, Cereal, Bread, Fish, Chicken"
2824,"Salt, Eggs"
2825,"Oranges, Milk, Butter, Grapes"
2826,"Carrots, Cereal, Fish, Chicken, Pasta"
2827,"Beef, Cheese"
2828,"Apples, Biscuits, Milk"
2829,"Bananas, Chicken, Apples"
2830,"Milk, Apples, Butter, Beef"
2831,"Cereal, Tea, Pasta, Butter, Apples, Oil"
2832,"Sugar, Chocolate"
2833,"Fish, Tea, Grapes, Eggs"
2834,"Juice, Tea, Flour, Biscuits"
2835,"Potatoes, Grapes, Bread, Onions, Rice, Fish"
2836,"Oil, Tomatoes, Chicken, Tea, Cheese, Coffee"
2837,"Juice, Onions, Bananas, Oil, Cheese, Tea"
2838,"Apples, Yogurt, Flour, Oranges, Juice"
2839,"Oranges, Potatoes, Yogurt"
2840,"Chicken, Cheese, Coffee, Sugar, Eggs"
2841,"Eggs, Grapes, Onions, Salt, Fish, Pasta, Bread"
2842,"Flour, Beef, Eggs, Pasta"
2843,"Carrots, Bread, Soda, Salt, Coffee, Sugar"
2844,"Apples, Rice, Tomatoes, Sugar, Milk, Pasta, Cereal"
2845,"Soda, Pasta, Salt, Biscuits, Grapes, Beef"
2846,"Chicken, Chocolate, Butter, Fish"
2847,"Pasta, Soda, Flour"
2848,"Milk, Salt"
2849,"Pasta, Grapes, Juice"
2850,"Rice, Potatoes, Tea, Yogurt"
2851,"Eggs, Onions"
2852,"Onions, Beef, Bread, Oranges"
2853,"Flour, Fish, Carrots, Beef, Milk, Cheese, Salt"
2854,"Butter, Sugar"
2855,"Oranges, Cereal, Cheese, Tomatoes"
2856,"Apples, Beef, Yogurt"
2857,"Bread, Juice"
2858,"Milk, Biscuits, Tomatoes, Apples, Fish"
2859,"Milk, Tea, Apples, Oranges, Biscuits"
2860,"Juice, Onions, Butter, Beef"
2861,"Yogurt, Bananas, Tea, Tomatoes, Pasta"
2862,"Chicken, Fish, Juice, Carrots, Bread, Grapes, Eggs"
2863,"Apples, Pasta"
2864,"Bananas, Tomatoes, Flour, Coffee, Biscuits, Yogurt, Chicken"
2865,"Apples, Chocolate, Oranges, Carrots"
2866,"Chocolate, Cereal, Eggs, Carrots, Tea, Oil"
2867,"Onions, Bananas"
2868,"Chicken, Tea, Yogurt, Bread, Flour"
2869,"Chicken, Chocolate, Rice, Tea"
2870,"Bread, Pasta, Onions, Milk, Tea, Beef, Potatoes"
2871,"Oil, Tomatoes, Grapes, Soda, Flour, Cereal, Cheese"
2872,"Oranges, Yogurt, Soda, Fish, Coffee, Potatoes, Bananas"
2873,"Cheese, Butter, Salt, Rice, Milk"
2874,"Rice, Salt, Apples, Cereal, Soda, Pasta"
2875,"Bread, Onions, Tea, Tomatoes, Sugar"
2876,"Yogurt, Oranges, Sugar, Carrots, Potatoes, Rice, Eggs"
2877,"Carrots, Soda, Bananas, Juice, Potatoes"
2878,"Chocolate, Tea, Biscuits, Pasta, Fish, Onions"
2879,"Cereal, Potatoes"
2880,"Eggs, Chocolate, Butter, Cheese"
2881,"Rice, Onions, Tea, Oil, Flour, Juice, Grapes"
2882,"Bread, Oil, Apples, Tea, Eggs"
2883,"Milk, Tea, Grapes, Oranges, Eggs"
2884,"Bread, Soda, Fish, Rice"
2885,"Chocolate, Fish, Pasta, Onions"
2886,"Oranges, Soda"
2887,"Tea, Cheese, Butter, Salt"
2888,"Oranges, Tea"
2889,"Eggs, Juice, Fish"
2890,"Pasta, Sugar, Bananas, Carrots, Apples"
2891,"Grapes, Salt, Sugar, Pasta, Juice"
2892,"Salt, Tea, Pasta, Yogurt, Milk, Tomatoes"
2893,"Cereal, Chocolate, Butter, Tea, Onions, Beef"
2894,"Beef, Butter"
2895,"Juice, Cereal, Butter"
2896,"Apples, Bread, Yogurt, Oil, Oranges"
2897,"Carrots, Onions, Cheese, Bread, Juice, Salt"
2898,"Chicken, Tea, Bananas, Chocolate, Bread"
2899,"Sugar, Onions, Eggs, Apples, Yogurt"
2900,"Chicken, Soda, Carrots"
2901,"Salt, Sugar, Onions"
2902,"Oranges, Butter, Tomatoes"
2903,"Salt, Fish, Chicken, Soda, Chocolate, Oranges, Eggs"
2904,"Fish, Milk, Soda, Bread, Onions, Biscuits"
2905,"Salt, Oil, Eggs, Cereal, Coffee"
2906,"Rice, Juice, Fish"
2907,"Yogurt, Grapes, Butter, Pasta, Fish"
2908,"Oranges, Potatoes, Sugar, Coffee, Milk, Beef, Carrots"
2909,"Yogurt, Juice, Pasta, Oranges, Tomatoes, Beef, Cheese"
2910,"Carrots, Eggs, Onions, Oil"
2911,"Bananas, Flour"
2912,"Butter, Tea, Bananas, Yogurt"
2913,"Cereal, Grapes, Apples, Flour"
2914,"Flour, Butter, Chocolate, Tomatoes, Bread"
2915,"Tomatoes, Milk, Eggs"
2916,"Coffee, Chicken, Oranges"
2917,"Cereal, Chocolate, Fish, Onions, Oil, Salt"
2918,"Chocolate, Oil, Milk, Juice, Cheese"
2919,"Bread, Milk, Cheese"
2920,"Sugar, Soda"
2921,"Cheese, Cereal"
2922,"Eggs, Apples"
2923,"Juice, Pasta, Yogurt, Fish, Butter, Eggs, Oranges"
2924,"Soda, Milk"
2925,"Juice, Yogurt, Chocolate, Carrots, Cheese, Biscuits"
2926,"Bread, Onions, Rice, Yogurt, Cheese, Chocolate, Biscuits"
2927,"Flour, Apples, Coffee, Carrots, Butter, Yogurt, Chicken"
2928,"Flour, Yogurt"
2929,"Beef, Tea, Salt"
2930,"Rice, Flour, Salt, Bread"
2931,"Beef, Oil, Onions, Yogurt"
2932,"Carrots, Butter"
2933,"Coffee, Flour, Juice, Potatoes, Apples, Chicken, Tomatoes"
2934,"Rice, Yogurt, Butter, Chocolate, Chicken, Coffee, Carrots"
2935,"Cheese, Oil"
2936,"Salt, Tea, Oil, Tomatoes, Juice, Rice"
2937,"Oranges, Cheese, Butter, Coffee, Cereal, Juice"
2938,"Flour, Chicken, Chocolate, Potatoes, Cereal, Yogurt"
2939,"Onions, Butter, Biscuits, Grapes"
2940,"Eggs, Cheese, Potatoes, Fish, Cereal, Tomatoes, Butter"
2941,"Fish, Salt, Milk"
2942,"Cereal, Milk, Potatoes, Oranges, Sugar"
2943,"Yogurt, Soda, Rice, Eggs, Pasta, Sugar"
2944,"Oil, Carrots, Pasta, Biscuits"
2945,"Salt, Soda, Carrots, Rice"
2946,"Pasta, Carrots, Flour, Cheese, Bananas, Chicken"
2947,"Tea, Carrots, Sugar, Tomatoes, Oranges, Apples"
2948,"Flour, Cheese, Potatoes"
2949,"Potatoes, Onions"
2950,"Flour, Sugar, Cereal, Oranges"
2951,"Cereal, Pasta, Fish"
2952,"Chicken, Oranges, Salt"
2953,"Carrots, Flour"
2954,"Sugar, Soda, Apples, Fish, Yogurt, Oranges"
2955,"Salt, Pasta, Carrots"
2956,"Salt, Pasta"
2957,"Soda, Chocolate, Chicken, Bread, Pasta"
2958,"Carrots, Eggs, Grapes"
2959,"Potatoes, Flour, Oil, Apples"
2960,"Beef, Cheese, Fish, Juice, Bread, Chocolate"
2961,"Beef, Pasta"
2962,"Beef, Chicken, Bread, Chocolate, Flour"
2963,"Potatoes, Biscuits, Apples"
2964,"Eggs, Bread, Sugar, Onions, Pasta"
2965,"Chicken, Pasta, Biscuits, Coffee, Salt, Potatoes, Oranges"
2966,"Chocolate, Apples, Salt, Bananas, Eggs"
2967,"Bread, Rice, Eggs, Milk, Butter, Beef"
2968,"Apples, Butter, Chocolate"
2969,"Rice, Eggs, Pasta"
2970,"Potatoes, Soda, Eggs"
2971,"Cereal, Eggs, Sugar, Onions, Beef"
2972,"Carrots, Pasta"
2973,"Bananas, Tea, Flour"
2974,"Milk, Apples, Rice, Grapes, Butter, Carrots, Sugar"
2975,"Biscuits, Beef, Tomatoes, Oranges, Onions, Grapes"
2976,"Tea, Bread, Flour, Chocolate, Biscuits"
2977,"Coffee, Yogurt, Soda, Beef, Sugar, Pasta"
2978,"Cheese, Coffee, Beef, Biscuits, Chicken"
2979,"Onions, Beef, Chicken"
2980,"Sugar, Apples"
2981,"Coffee, Flour, Chocolate, Butter, Beef"
2982,"Rice, Flour, Tea, Coffee"
2983,"Tomatoes, Milk, Carrots"
2984,"Butter, Rice, Salt, Sugar, Onions, Carrots"
2985,"Onions, Milk, Cereal, Bananas, Carrots, Chocolate"
2986,"Beef, Oranges"
2987,"Bread, Sugar, Eggs, Cereal, Beef, Coffee"
2988,"Fish, Cereal, Potatoes, Butter, Chocolate, Chicken"
2989,"Onions, Juice, Biscuits, Pasta"
2990,"Flour, Soda"
2991,"Tomatoes, Bananas, Soda, Flour, Fish"
2992,"Cereal, Yogurt, Pasta, Rice, Chicken, Butter"
2993,"Yogurt, Chicken, Beef, Bananas, Fish, Soda, Onions"
2994,"Grapes, Oranges, Carrots"
2995,"Carrots, Chocolate, Flour, Salt, Oranges"
2996,"Sugar, Biscuits, Tea, Pasta"
2997,"Oranges, Bread"
2998,"Bread, Eggs, Salt, Apples, Potatoes, Coffee"
2999,"Coffee, Apples, Milk, Oil, Tomatoes, Chicken, Bananas"
3000,"Coffee, Flour"
